	x	y	z	data	sample	cluster_number	consensus_lca	consensus_weighted	consensus_kmode	cross_method_entropy	BANKSY_config_default_label	STAGATE_config_default_label	SCAN-IT_config_default_label	scanpy_config_default_label	bass_config_default_label	CellCharter_config_default_label
spinalcord_188	1016.25	2729.92	10.3	STARmap_plus	spinalcord	7	4	4	1	1.2316969047044	5	2	4	0	5	3
spinalcord_189	1113.78486055777	2242.6374501992	12.6932270916335	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_190	875.2463768115939	1919.82608695652	10.8164251207729	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_191	896.6831683168319	1763.33663366337	9.96039603960396	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_192	933.342857142857	2670.75238095238	8.68571428571429	STARmap_plus	spinalcord	7	5	1	6	1.2475491601766	5	2	0	1	2	1
spinalcord_193	1376.58052434457	2006.32209737828	11.486891385767802	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_194	954.803347280335	1925.89121338912	9.179916317991632	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_195	1406.06944444444	1444.20138888889	11.2777777777778	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_196	650.205882352941	2594.84558823529	11.2867647058824	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_197	446.224719101124	2304.04494382022	11.8988764044944	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_198	1250.87591240876	2006.74452554745	9.927007299270072	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_199	650.916030534351	2379.51908396947	12.4580152671756	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_200	944.1428571428572	2235.01098901099	15.340659340659302	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_201	502.219512195122	2737.5	11.536585365853698	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_202	757.858208955224	2393.98507462687	9.3134328358209	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_203	619.236842105263	2181.9947368421103	8.71842105263158	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_204	1072.27167630058	2399.08670520231	13.9479768786127	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_205	432.29591836734704	2233.74489795918	9.10714285714286	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_206	1068.89	1546.71	9.39	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_207	1122.67073170732	2719.14227642276	13.3211382113821	STARmap_plus	spinalcord	7	4	4	1	1.2316969047044	5	2	4	0	5	3
spinalcord_208	894.020833333333	2591.625	12.458333333333302	STARmap_plus	spinalcord	7	5	1	6	1.09351645338551	5	1	0	1	2	1
spinalcord_209	999.18045112782	1591.81954887218	8.315789473684209	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_210	1318.65968586387	2456.08376963351	11.8115183246073	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_211	750.207100591716	2035.44378698225	9.378698224852071	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_212	474.577689243028	2666.2270916334696	9.9601593625498	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_213	666.806818181818	2429.14772727273	8.48863636363636	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_214	683.844936708861	2084.99683544304	8.88924050632911	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_215	1177.21476510067	2035.55033557047	13.510067114094	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_216	835.764705882353	2391.875	11.5882352941176	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_217	1267.92307692308	2103.65811965812	10.3333333333333	STARmap_plus	spinalcord	7	5	1	6	1.15599813612093	2	1	0	0	2	1
spinalcord_218	1079.03703703704	2558.73148148148	13.037037037037	STARmap_plus	spinalcord	7	5	1	6	1.09351645338551	5	1	0	1	2	1
spinalcord_219	1141.3276836158198	2355.27683615819	8.858757062146891	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_220	849.4101123595509	2767.5393258427	15.1460674157303	STARmap_plus	spinalcord	7	4	4	1	1.2316969047044	5	2	4	0	5	3
spinalcord_221	1201.8914728682198	1718.7209302325598	10.5038759689922	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_222	1337.04	2113.16	9.16	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_223	1306.8380952381	2610.6666666666697	10.0666666666667	STARmap_plus	spinalcord	7	4	4	5	1.24623157536453	5	2	4	1	5	3
spinalcord_224	985.121527777778	1751.89583333333	10.15625	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_225	1087.84210526316	2667.86842105263	10.5263157894737	STARmap_plus	spinalcord	7	5	1	6	1.37760836093005	5	2	0	1	2	3
spinalcord_226	926.510416666667	2087.3125	9.30208333333333	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_227	442.71875	2365.265625	9.859375	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_228	944.666666666667	2160.47619047619	10.650793650793698	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_229	1239.83888888889	1852.02777777778	11.05	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_230	1392.86842105263	2603.81578947368	4.10526315789474	STARmap_plus	spinalcord	7	5	1	6	1.44518587894808	2	2	4	1	2	3
spinalcord_231	707.7080924855491	1868.5838150289	10.9248554913295	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_232	895.33	2466.02	16.23	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_233	711.463215258856	1957.1689373297	9.591280653950948	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_234	1408.8735632183898	2372.4195402298897	10.6379310344828	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_235	620.803571428571	1888.58035714286	9.375	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_236	1327.0873015873	1789.03968253968	12.3492063492063	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_237	584.049261083744	2404.45320197044	11.935960591133	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_238	1186.86666666667	2181.76666666667	12.166666666666698	STARmap_plus	spinalcord	7	5	1	6	1.15599813612093	2	1	0	0	2	1
spinalcord_239	1391.39130434783	2080.76086956522	13.1739130434783	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_240	631.232142857143	1943.4642857142896	11.4732142857143	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_241	1007.74358974359	2041.8307692307696	12.7589743589744	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_242	752.086956521739	2186.57608695652	10.9021739130435	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_243	843.488095238095	1591.64880952381	8.98809523809524	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_244	1038.47058823529	2343.47794117647	11.220588235294098	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_245	1010.48333333333	1668.95	9.83333333333333	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_246	1126.37583892617	1735.3825503355702	10.744966442953	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_247	1178.76086956522	2573.3043478260897	13.6195652173913	STARmap_plus	spinalcord	7	5	4	6	1.19232012798765	5	2	0	1	5	1
spinalcord_248	921.240740740741	1547.65740740741	8.63425925925926	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_249	992.255102040816	2675.6530612244896	8.69387755102041	STARmap_plus	spinalcord	7	5	1	6	1.2475491601766	5	2	0	1	2	1
spinalcord_250	1061.82317073171	1685.6219512195098	10.7926829268293	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_251	1420.94339622642	1921.81132075472	10.9433962264151	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_252	996.621621621622	1983.56756756757	13.0540540540541	STARmap_plus	spinalcord	7	2	1	6	1.10295528876303	2	1	0	0	2	5
spinalcord_253	893.776315789474	2319.97368421053	13.5131578947368	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_254	1306.39393939394	1681.21818181818	10.369696969697	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_255	1133.19672131148	1572.45901639344	10.8360655737705	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_256	1167.640625	2758.28125	12.640625	STARmap_plus	spinalcord	7	4	4	4	1.2475491601766	5	2	4	0	7	3
spinalcord_257	1229.65806451613	1581.76129032258	11.2709677419355	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_258	938.303571428571	2020.57142857143	13.3392857142857	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_259	1245.6470588235302	2593.5441176470604	19.9411764705882	STARmap_plus	spinalcord	7	4	4	6	1.22399526936485	5	2	4	0	5	1
spinalcord_260	1129.43037974684	1615.5632911392402	10.5569620253165	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_261	1031.38095238095	1899.69264069264	11.2554112554113	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_262	1414.38095238095	2431.38095238095	12.595238095238098	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_263	830.3945578231289	2014.68027210884	13.2517006802721	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_264	1091.1917808219198	1880.08675799087	12.7625570776256	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_265	981.2985074626872	2375.07462686567	14.5970149253731	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_266	919.582857142857	1619.7942857142905	11.4342857142857	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_267	649.257142857143	1998.77142857143	5.857142857142861	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_268	2730.56426332288	1533.5454545454502	12.7680250783699	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_269	2363.48608534323	1530.0834879406302	11.8794063079777	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_270	1905.22596153846	1688.74038461538	8.60576923076923	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_271	2649.78260869565	2018.0579710144896	12.7173913043478	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_272	2500.55813953488	1503.08970099668	11.8338870431894	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_273	2325.921875	2364.671875	13.07421875	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_274	1998.21875	2329.59375	11.9453125	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_275	2085.3373493975896	2185.35843373494	11.2018072289157	STARmap_plus	spinalcord	7	2	1	7	1.05500827668773	2	1	0	3	2	4
spinalcord_276	2630.24074074074	1524.1049382716	11.5771604938272	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_277	2203.90909090909	2216.95297805643	11.849529780564302	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_278	2234.9375	1649.64285714286	11.7738095238095	STARmap_plus	spinalcord	7	2	1	7	1.23301448951648	2	1	0	4	2	4
spinalcord_279	2610.75581395349	1747.40988372093	13.2529069767442	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_280	2572.66129032258	2219.05376344086	11.4301075268817	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_281	2314.84690553746	1806.25081433225	12.6058631921824	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_282	2263.15757575758	2127.75151515152	8.35757575757576	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_283	2228.2119205298	2322.09933774834	14.4304635761589	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_284	2143.25595238095	1716.7380952381	11.5595238095238	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_285	1741.9476744186	2270.7819767441897	13.6540697674419	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_286	2564.26849894292	2704.2494714587697	15.6490486257928	STARmap_plus	spinalcord	7	6	0	4	1.52220223234363	6	6	4	0	6	2
spinalcord_287	2735.78260869565	2284.21739130435	11.8795986622074	STARmap_plus	spinalcord	7	5	5	6	1.30059200753451	6	2	0	0	2	1
spinalcord_288	2460.40091116173	2700.19589977221	11.8382687927107	STARmap_plus	spinalcord	7	6	0	4	1.52220223234363	6	6	4	0	6	2
spinalcord_289	1513.50284090909	2481.58522727273	13.5795454545455	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_290	1645.3288590604002	2330.76510067114	11.5749440715884	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_291	2678.17592592593	2674.27314814815	13.3101851851852	STARmap_plus	spinalcord	7	6	0	4	1.52220223234363	6	6	4	0	6	2
spinalcord_292	2138.36893203883	1936.4635922330103	11.5	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_293	1834.35153583618	2750.96245733788	13.778156996587	STARmap_plus	spinalcord	7	6	0	4	1.05500827668773	1	6	2	0	6	3
spinalcord_294	2607.88815789474	1905.02631578947	19.7302631578947	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_295	2575.09782608696	2485.35869565217	11.5	STARmap_plus	spinalcord	7	5	5	1	1.30059200753451	6	2	4	0	7	1
spinalcord_296	2020.44198895028	2687.80110497238	13.0883977900552	STARmap_plus	spinalcord	7	5	0	4	1.59921858573918	5	6	4	0	6	1
spinalcord_297	2274.2168141592897	2584.47787610619	12.964601769911498	STARmap_plus	spinalcord	7	5	5	4	1.30059200753451	6	2	4	0	7	1
spinalcord_298	2321.1851851851898	2261.38271604938	10.2746913580247	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_299	1476.47572815534	1667.20064724919	9.11003236245955	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_300	1437.18279569892	1907.5080645161304	12.1989247311828	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_301	1720.44117647059	1867.5	7.64705882352941	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_302	1787.165	2105.41	11.11	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_303	1946.6705882352896	2014.80392156863	10.7137254901961	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_304	1484.9758064516102	2210.88387096774	12.7709677419355	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_305	1476.6372549019595	2683.0686274509803	12.078431372549	STARmap_plus	spinalcord	7	4	4	1	1.2475491601766	5	2	4	0	7	3
spinalcord_306	1689.7789473684195	1460.16842105263	11.1210526315789	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_307	2473.50165016502	1828.82838283828	11.5115511551155	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_308	1992.85416666667	2463.4166666666697	9.99583333333333	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_309	2505.1415094339604	2402.92452830189	11.2169811320755	STARmap_plus	spinalcord	7	5	5	6	1.48369405564586	6	2	0	1	7	1
spinalcord_310	1579.07333333333	2577.28666666667	10.0	STARmap_plus	spinalcord	7	5	1	7	1.44518587894808	2	2	4	1	2	3
spinalcord_311	2406.1621621621603	2506.1891891891896	11.8810810810811	STARmap_plus	spinalcord	7	5	5	6	1.39214303159018	6	2	4	1	7	1
spinalcord_312	1615.58035714286	2454.66071428571	11.169642857142902	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_313	1882.83116883117	1575.25974025974	10.5519480519481	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_314	1570.31026252983	1597.88544152745	10.3436754176611	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_315	2636.52095808383	2572.4880239521	13.7784431137725	STARmap_plus	spinalcord	7	6	0	4	1.37760836093005	6	2	4	0	6	2
spinalcord_316	2487.0106382978697	2174.39361702128	13.478723404255302	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_317	2718.9020979021	2079.8461538461497	9.132867132867132	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_318	2150.80446927374	1547.2402234636902	11.513966480446902	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_319	2294.40441176471	2480.49264705882	13.716911764705902	STARmap_plus	spinalcord	7	5	5	1	1.30059200753451	6	2	4	0	7	1
spinalcord_320	2235.75796178344	1904.7356687898105	9.40764331210191	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_321	2675.1324503311303	1827.90066225166	11.3245033112583	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_322	1961.50787401575	2247.03543307087	14.248031496063	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_323	1730.91208791209	2767.8388278388297	9.97802197802198	STARmap_plus	spinalcord	7	6	0	4	1.05500827668773	1	6	2	0	6	3
spinalcord_324	2673.91791044776	2215.26865671642	10.8955223880597	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_325	2363.36363636364	1908.5259740259696	14.1785714285714	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_326	1895.4498381877	2471.43689320388	10.0970873786408	STARmap_plus	spinalcord	7	5	1	6	1.30059200753451	2	1	4	1	2	1
spinalcord_327	2088.82657657658	2324.52027027027	11.4279279279279	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_328	1722.6693227091598	2443.58964143426	13.00796812749	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_329	2382.54117647059	2200.36470588235	10.905882352941198	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_330	2455.39759036145	2532.6867469879503	11.4939759036145	STARmap_plus	spinalcord	7	5	5	6	1.39214303159018	6	2	4	1	7	1
spinalcord_331	2758.5145631068	2762.2572815534004	12.383495145631098	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_332	2112.3050847457603	2570.06779661017	12.5762711864407	STARmap_plus	spinalcord	7	5	5	6	1.39214303159018	6	2	4	1	7	1
spinalcord_333	2749.80487804878	2598.69512195122	12.7560975609756	STARmap_plus	spinalcord	7	6	0	4	1.52220223234363	6	6	4	0	6	2
spinalcord_334	2661.28436018957	2301.1327014218	11.2843601895735	STARmap_plus	spinalcord	7	5	5	6	1.30059200753451	6	2	0	0	2	1
spinalcord_335	2544.2987012987	1900.92857142857	10.0454545454545	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_336	2648.91	2134.89	13.76	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_337	1929.49171270718	2714.06906077348	14.7790055248619	STARmap_plus	spinalcord	7	6	0	4	1.48369405564586	1	6	4	0	6	2
spinalcord_338	2217.24870466321	1730.4404145077697	10.720207253886	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_339	2078.53784860558	2522.9880478087603	9.66533864541833	STARmap_plus	spinalcord	7	5	4	6	1.37760836093005	5	2	0	1	7	1
spinalcord_340	1902.26842105263	2344.19473684211	10.273684210526302	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_341	1885.9479768786105	2267.5549132948	7.635838150289019	STARmap_plus	spinalcord	7	5	1	6	1.15599813612093	2	1	0	0	2	1
spinalcord_342	2687.96581196581	2467.9230769230803	12.5384615384615	STARmap_plus	spinalcord	7	5	5	7	1.22357565413896	6	2	4	1	2	0
spinalcord_343	2212.2	2597.39047619048	10.447619047619	STARmap_plus	spinalcord	7	5	5	4	1.30059200753451	6	2	4	0	7	1
spinalcord_344	2603.9247311828	2759.88172043011	16.0161290322581	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_345	2478.6614173228304	2237.06299212598	12.1417322834646	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_346	2332.74712643678	2165.41379310345	12.1954022988506	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_347	2030.65753424658	2254.07534246575	14.486301369863	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_348	2760.27659574468	1832.1595744680897	13.5	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_349	2680.48387096774	1491.10752688172	10.7741935483871	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_350	1814.78523489933	2303.72483221477	7.6375838926174495	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_351	2207.5	2471.93023255814	12.674418604651198	STARmap_plus	spinalcord	7	5	5	6	1.48369405564586	6	2	0	1	7	1
spinalcord_352	2446.45180722892	2160.88554216867	13.9156626506024	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_353	2218.8205128205104	2149.70085470085	8.5042735042735	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_354	1982.2687074829896	1719.4387755102	9.43877551020408	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_355	2583.8353658536603	1535.0060975609802	9.90853658536585	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
