	x	y	data	sample	cluster_number	consensus_kmode	cross_method_entropy	BANKSY_config_default_label	SCAN-IT_config_default_label	SpaceFlow_config_default_label	DRSC_config_default_label	SCAN-IT_config_seqFISH_mouse_SScortex_label	stardust_config_default_label
FN4_D1_batch2_126_215	359	38	stereoseq_liver	FN4_D1_batch2	9	9	1.49181530621131	5	6	2	5	0	0
FN4_D1_batch2_238_185	471	8	stereoseq_liver	FN4_D1_batch2	9	9	1.53074309813497	5	6	2	3	3	0
FN4_D1_batch2_184_72	417	-105	stereoseq_liver	FN4_D1_batch2	9	2	1.5556145737588	8	5	6	1	3	4
FN4_D1_batch2_198_214	431	37	stereoseq_liver	FN4_D1_batch2	9	5	1.52220223234363	1	0	3	1	0	2
FN4_D1_batch2_172_95	405	-82	stereoseq_liver	FN4_D1_batch2	9	1	1.31554629342053	7	3	0	7	7	7
FN4_D1_batch2_234_149	467	-28	stereoseq_liver	FN4_D1_batch2	9	2	1.56967089005864	8	5	6	9	3	4
FN4_D1_batch2_177_243	410	66	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_223_227	456	50	stereoseq_liver	FN4_D1_batch2	9	5	1.15200761385619	6	0	5	6	0	3
FN4_D1_batch2_176_84	409	-93	stereoseq_liver	FN4_D1_batch2	9	8	1.43191005396564	2	2	4	1	5	1
FN4_D1_batch2_181_173	414	-4	stereoseq_liver	FN4_D1_batch2	9	4	1.55901640663549	3	4	3	1	1	2
FN4_D1_batch2_118_183	351	6	stereoseq_liver	FN4_D1_batch2	9	9	1.41695576807962	5	6	8	6	3	2
FN4_D1_batch2_211_213	444	36	stereoseq_liver	FN4_D1_batch2	9	4	1.44602510939987	9	4	6	6	1	2
FN4_D1_batch2_172_251	405	74	stereoseq_liver	FN4_D1_batch2	9	5	1.45293071191969	1	0	4	9	0	3
FN4_D1_batch2_204_174	437	-3	stereoseq_liver	FN4_D1_batch2	9	4	1.35622597016576	6	3	2	9	1	4
FN4_D1_batch2_217_122	450	-55	stereoseq_liver	FN4_D1_batch2	9	8	1.28133791918562	8	5	3	1	3	1
FN4_D1_batch2_205_154	438	-23	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_151_209	384	32	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_159_272	392	95	stereoseq_liver	FN4_D1_batch2	9	9	1.48453328609765	5	6	2	6	3	0
FN4_D1_batch2_168_184	401	7	stereoseq_liver	FN4_D1_batch2	9	4	1.34677245000464	3	4	5	6	1	2
FN4_D1_batch2_193_135	426	-42	stereoseq_liver	FN4_D1_batch2	9	6	1.23736020593092	7	3	1	7	4	7
FN4_D1_batch2_193_204	426	27	stereoseq_liver	FN4_D1_batch2	9	3	1.52220223234363	4	1	0	7	2	0
FN4_D1_batch2_151_249	384	72	stereoseq_liver	FN4_D1_batch2	9	3	1.4387724588534	5	1	0	7	7	6
FN4_D1_batch2_124_183	357	6	stereoseq_liver	FN4_D1_batch2	9	2	1.49265453666309	1	6	8	5	4	2
FN4_D1_batch2_191_110	424	-67	stereoseq_liver	FN4_D1_batch2	9	8	1.58468391507905	2	3	6	6	0	1
FN4_D1_batch2_219_253	452	76	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_230_258	463	81	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_212_213	445	36	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_193_119	426	-58	stereoseq_liver	FN4_D1_batch2	9	8	1.43191005396564	2	2	4	1	5	1
FN4_D1_batch2_162_97	395	-80	stereoseq_liver	FN4_D1_batch2	9	8	1.54617573838128	2	3	6	6	7	1
FN4_D1_batch2_194_92	427	-85	stereoseq_liver	FN4_D1_batch2	9	2	1.41876825163635	8	5	4	1	3	4
FN4_D1_batch2_176_234	409	57	stereoseq_liver	FN4_D1_batch2	9	4	1.52262184756953	1	0	5	6	1	0
FN4_D1_batch2_181_96	414	-81	stereoseq_liver	FN4_D1_batch2	9	6	1.43790385883442	7	3	2	6	4	1
FN4_D1_batch2_138_144	371	-33	stereoseq_liver	FN4_D1_batch2	9	8	1.1919583951774	2	2	4	9	0	4
FN4_D1_batch2_186_132	419	-45	stereoseq_liver	FN4_D1_batch2	9	8	1.46957900021162	2	2	3	1	5	1
FN4_D1_batch2_169_215	402	38	stereoseq_liver	FN4_D1_batch2	9	5	1.53164106772115	1	0	3	6	1	2
FN4_D1_batch2_207_183	440	6	stereoseq_liver	FN4_D1_batch2	9	9	1.19115039389359	1	2	2	6	0	2
FN4_D1_batch2_146_187	379	10	stereoseq_liver	FN4_D1_batch2	9	4	1.48200005323994	3	0	5	6	1	2
FN4_D1_batch2_208_212	441	35	stereoseq_liver	FN4_D1_batch2	9	4	1.33951979945817	1	4	5	6	0	2
FN4_D1_batch2_214_258	447	81	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	9	4	2	6	1	0
FN4_D1_batch2_173_123	406	-54	stereoseq_liver	FN4_D1_batch2	9	6	1.43790385883442	7	7	1	2	2	5
FN4_D1_batch2_213_229	446	52	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_229_163	462	-14	stereoseq_liver	FN4_D1_batch2	9	8	1.38411089260836	2	2	4	1	5	2
FN4_D1_batch2_217_268	450	91	stereoseq_liver	FN4_D1_batch2	9	3	1.52220223234363	4	1	0	7	2	0
FN4_D1_batch2_153_149	386	-28	stereoseq_liver	FN4_D1_batch2	9	4	1.39981529736254	3	8	0	5	1	7
FN4_D1_batch2_174_262	407	85	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_126_214	359	37	stereoseq_liver	FN4_D1_batch2	9	9	1.56883165960686	5	6	2	3	0	0
FN4_D1_batch2_149_244	382	67	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_188_259	421	82	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	9	4	2	6	1	0
FN4_D1_batch2_175_164	408	-13	stereoseq_liver	FN4_D1_batch2	9	4	1.4075169327021	3	4	3	4	5	2
FN4_D1_batch2_161_148	394	-29	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	3	7	0	2	2	5
FN4_D1_batch2_120_122	353	-55	stereoseq_liver	FN4_D1_batch2	9	3	1.40026428215563	4	8	0	7	4	5
FN4_D1_batch2_167_204	400	27	stereoseq_liver	FN4_D1_batch2	9	7	1.59963820096508	3	1	0	7	1	0
FN4_D1_batch2_232_281	465	104	stereoseq_liver	FN4_D1_batch2	9	9	1.40793654792799	5	6	8	6	3	3
FN4_D1_batch2_173_146	406	-31	stereoseq_liver	FN4_D1_batch2	9	7	1.56883165960686	3	3	0	3	2	7
FN4_D1_batch2_180_125	413	-52	stereoseq_liver	FN4_D1_batch2	9	8	1.43191005396564	2	2	4	1	5	1
FN4_D1_batch2_166_184	399	7	stereoseq_liver	FN4_D1_batch2	9	4	1.41653615285372	3	4	5	1	1	2
FN4_D1_batch2_212_186	445	9	stereoseq_liver	FN4_D1_batch2	9	4	1.43107082351385	6	3	2	7	7	0
FN4_D1_batch2_219_203	452	26	stereoseq_liver	FN4_D1_batch2	9	4	1.12995692640304	6	2	5	6	0	2
FN4_D1_batch2_175_211	408	34	stereoseq_liver	FN4_D1_batch2	9	5	1.4922349214372	1	0	4	1	0	2
FN4_D1_batch2_204_280	437	103	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_207_277	440	100	stereoseq_liver	FN4_D1_batch2	9	5	1.41653615285372	1	6	4	4	0	3
FN4_D1_batch2_222_156	455	-21	stereoseq_liver	FN4_D1_batch2	9	4	1.5080871769094	2	3	6	6	0	2
FN4_D1_batch2_180_163	413	-14	stereoseq_liver	FN4_D1_batch2	9	3	1.44560549417398	3	7	1	7	2	7
FN4_D1_batch2_173_193	406	16	stereoseq_liver	FN4_D1_batch2	9	4	1.34677245000464	3	4	5	6	1	2
FN4_D1_batch2_189_155	422	-22	stereoseq_liver	FN4_D1_batch2	9	6	1.39256264681608	3	7	1	7	2	5
FN4_D1_batch2_203_88	436	-89	stereoseq_liver	FN4_D1_batch2	9	2	1.4075169327021	8	5	7	9	6	4
FN4_D1_batch2_185_154	418	-23	stereoseq_liver	FN4_D1_batch2	9	1	1.46999861543752	3	8	0	5	4	1
FN4_D1_batch2_237_195	470	18	stereoseq_liver	FN4_D1_batch2	9	1	1.36779310795869	6	8	6	6	3	2
FN4_D1_batch2_121_169	354	-8	stereoseq_liver	FN4_D1_batch2	9	1	1.43107082351385	5	8	0	3	4	0
FN4_D1_batch2_190_177	423	0	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	3	1	2	3	1	0
FN4_D1_batch2_145_204	378	27	stereoseq_liver	FN4_D1_batch2	9	5	1.52220223234363	1	0	3	1	0	2
FN4_D1_batch2_135_153	368	-24	stereoseq_liver	FN4_D1_batch2	9	7	1.60775945153052	3	8	0	3	1	7
FN4_D1_batch2_200_258	433	81	stereoseq_liver	FN4_D1_batch2	9	7	1.60733983630463	9	4	5	3	1	0
FN4_D1_batch2_184_255	417	78	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_235_216	468	39	stereoseq_liver	FN4_D1_batch2	9	5	1.27447551429785	6	6	3	1	3	3
FN4_D1_batch2_192_169	425	-8	stereoseq_liver	FN4_D1_batch2	9	4	1.60775945153052	3	3	6	6	1	2
FN4_D1_batch2_201_291	434	114	stereoseq_liver	FN4_D1_batch2	9	9	1.41695576807962	5	6	5	6	3	0
FN4_D1_batch2_123_137	356	-40	stereoseq_liver	FN4_D1_batch2	9	1	1.46957900021162	4	8	0	3	4	7
FN4_D1_batch2_202_199	435	22	stereoseq_liver	FN4_D1_batch2	9	7	1.54659535360717	9	1	0	3	1	0
FN4_D1_batch2_223_203	456	26	stereoseq_liver	FN4_D1_batch2	9	4	1.31596590864642	6	2	6	6	7	2
FN4_D1_batch2_216_235	449	58	stereoseq_liver	FN4_D1_batch2	9	5	1.38486101147652	1	0	3	6	0	3
FN4_D1_batch2_211_117	444	-60	stereoseq_liver	FN4_D1_batch2	9	2	1.47811986600297	2	5	4	4	3	4
FN4_D1_batch2_234_196	467	19	stereoseq_liver	FN4_D1_batch2	9	1	1.40026428215563	6	8	4	1	3	2
FN4_D1_batch2_219_282	452	105	stereoseq_liver	FN4_D1_batch2	9	7	1.67623493913473	5	4	2	3	1	0
FN4_D1_batch2_237_144	470	-33	stereoseq_liver	FN4_D1_batch2	9	2	1.56071040904141	8	5	7	5	6	1
FN4_D1_batch2_146_228	379	51	stereoseq_liver	FN4_D1_batch2	9	7	1.48200005323994	9	1	0	9	7	4
FN4_D1_batch2_220_257	453	80	stereoseq_liver	FN4_D1_batch2	9	3	1.51578881224895	4	1	0	7	2	6
FN4_D1_batch2_182_197	415	20	stereoseq_liver	FN4_D1_batch2	9	7	1.59963820096508	3	1	0	3	1	0
FN4_D1_batch2_138_188	371	11	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_207_278	440	101	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_181_86	414	-91	stereoseq_liver	FN4_D1_batch2	9	1	1.28387115204332	7	3	0	3	4	1
FN4_D1_batch2_157_184	390	7	stereoseq_liver	FN4_D1_batch2	9	3	1.53164106772115	3	1	0	2	2	6
FN4_D1_batch2_206_175	439	-2	stereoseq_liver	FN4_D1_batch2	9	4	1.43107082351385	6	3	2	6	7	0
FN4_D1_batch2_194_68	427	-109	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_231_159	464	-18	stereoseq_liver	FN4_D1_batch2	9	8	1.37802797615595	2	2	6	6	0	2
FN4_D1_batch2_218_237	451	60	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_138_150	371	-27	stereoseq_liver	FN4_D1_batch2	9	4	1.37844759138184	3	8	2	3	1	1
FN4_D1_batch2_195_137	428	-40	stereoseq_liver	FN4_D1_batch2	9	8	1.46274596489105	2	3	6	1	5	1
FN4_D1_batch2_124_131	357	-46	stereoseq_liver	FN4_D1_batch2	9	1	1.53164106772115	6	8	0	3	4	7
FN4_D1_batch2_128_187	361	10	stereoseq_liver	FN4_D1_batch2	9	3	1.51578881224895	4	1	0	7	2	6
FN4_D1_batch2_148_87	381	-90	stereoseq_liver	FN4_D1_batch2	9	6	1.4070973174762	7	7	1	7	2	5
FN4_D1_batch2_126_207	359	30	stereoseq_liver	FN4_D1_batch2	9	9	1.5080871769094	5	6	2	6	0	0
FN4_D1_batch2_149_236	382	59	stereoseq_liver	FN4_D1_batch2	9	7	1.52262184756953	9	4	2	3	7	0
FN4_D1_batch2_154_202	387	25	stereoseq_liver	FN4_D1_batch2	9	3	1.53164106772115	3	1	0	2	2	6
FN4_D1_batch2_214_279	447	102	stereoseq_liver	FN4_D1_batch2	9	5	1.52304146279542	1	6	3	1	0	3
FN4_D1_batch2_163_190	396	13	stereoseq_liver	FN4_D1_batch2	9	4	1.34677245000464	3	4	5	6	1	2
FN4_D1_batch2_210_140	443	-37	stereoseq_liver	FN4_D1_batch2	9	6	1.28471038249511	7	3	0	9	4	1
FN4_D1_batch2_161_225	394	48	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	9	4	2	6	1	0
FN4_D1_batch2_181_245	414	68	stereoseq_liver	FN4_D1_batch2	9	5	1.46957900021162	1	0	5	6	1	3
FN4_D1_batch2_200_201	433	24	stereoseq_liver	FN4_D1_batch2	9	4	1.33951979945817	1	4	5	6	0	2
FN4_D1_batch2_135_112	368	-65	stereoseq_liver	FN4_D1_batch2	9	6	1.54617573838128	4	7	1	2	4	5
FN4_D1_batch2_238_269	471	92	stereoseq_liver	FN4_D1_batch2	9	9	1.2916618989665	5	6	8	5	3	8
FN4_D1_batch2_130_95	363	-82	stereoseq_liver	FN4_D1_batch2	9	1	1.53164106772115	6	8	0	3	4	7
FN4_D1_batch2_237_154	470	-23	stereoseq_liver	FN4_D1_batch2	9	1	1.40026428215563	6	8	4	1	3	2
FN4_D1_batch2_137_148	370	-29	stereoseq_liver	FN4_D1_batch2	9	4	1.2693364813832	3	4	5	6	1	1
FN4_D1_batch2_224_106	457	-71	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_117_142	350	-35	stereoseq_liver	FN4_D1_batch2	9	1	1.25231449181694	5	8	0	3	3	7
FN4_D1_batch2_121_164	354	-13	stereoseq_liver	FN4_D1_batch2	9	1	1.40026428215563	4	8	0	7	4	5
FN4_D1_batch2_187_166	420	-11	stereoseq_liver	FN4_D1_batch2	9	3	1.39256264681608	3	3	0	7	2	7
FN4_D1_batch2_125_126	358	-51	stereoseq_liver	FN4_D1_batch2	9	8	1.32279894396699	6	8	4	1	0	1
FN4_D1_batch2_215_88	448	-89	stereoseq_liver	FN4_D1_batch2	9	2	1.52262184756953	8	5	8	5	6	7
FN4_D1_batch2_183_158	416	-19	stereoseq_liver	FN4_D1_batch2	9	6	1.39256264681608	3	7	1	2	2	5
FN4_D1_batch2_154_139	387	-38	stereoseq_liver	FN4_D1_batch2	9	4	1.35363485489241	2	4	2	6	0	1
FN4_D1_batch2_185_195	418	18	stereoseq_liver	FN4_D1_batch2	9	3	1.53164106772115	3	1	0	2	2	6
FN4_D1_batch2_166_84	399	-93	stereoseq_liver	FN4_D1_batch2	9	8	1.58468391507905	2	3	6	6	0	1
FN4_D1_batch2_208_219	441	42	stereoseq_liver	FN4_D1_batch2	9	4	1.36858914077843	1	4	5	6	1	2
FN4_D1_batch2_198_181	431	4	stereoseq_liver	FN4_D1_batch2	9	3	1.2595671423634	7	1	0	9	2	7
FN4_D1_batch2_166_233	399	56	stereoseq_liver	FN4_D1_batch2	9	5	1.49313289102338	1	0	3	4	0	2
FN4_D1_batch2_220_118	453	-59	stereoseq_liver	FN4_D1_batch2	9	2	1.48411367087175	8	5	7	5	3	1
FN4_D1_batch2_141_163	374	-14	stereoseq_liver	FN4_D1_batch2	9	3	1.5080871769094	3	1	0	2	2	5
FN4_D1_batch2_205_112	438	-65	stereoseq_liver	FN4_D1_batch2	9	8	1.4546247143256	2	5	6	1	3	4
FN4_D1_batch2_176_176	409	-1	stereoseq_liver	FN4_D1_batch2	9	5	1.40582293029618	3	4	4	1	0	2
FN4_D1_batch2_155_191	388	14	stereoseq_liver	FN4_D1_batch2	9	3	1.53164106772115	3	1	0	2	2	6
FN4_D1_batch2_237_179	470	2	stereoseq_liver	FN4_D1_batch2	9	1	1.4015818669677	6	8	6	1	3	2
FN4_D1_batch2_132_220	365	43	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_158_65	391	-112	stereoseq_liver	FN4_D1_batch2	9	2	1.43107082351385	6	5	0	3	6	7
FN4_D1_batch2_119_192	352	15	stereoseq_liver	FN4_D1_batch2	9	9	1.53074309813497	5	6	2	3	3	0
FN4_D1_batch2_216_156	449	-21	stereoseq_liver	FN4_D1_batch2	9	8	1.4550443295515	6	2	6	1	5	2
FN4_D1_batch2_126_206	359	29	stereoseq_liver	FN4_D1_batch2	9	9	1.33094956409964	5	6	5	6	0	3
FN4_D1_batch2_159_107	392	-70	stereoseq_liver	FN4_D1_batch2	9	8	1.46229698009796	2	2	4	6	5	1
FN4_D1_batch2_216_162	449	-15	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_153_97	386	-80	stereoseq_liver	FN4_D1_batch2	9	3	1.34635283477875	7	3	1	7	2	5
FN4_D1_batch2_227_227	460	50	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_198_270	431	93	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_135_180	368	3	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_145_201	378	24	stereoseq_liver	FN4_D1_batch2	9	5	1.52220223234363	1	0	3	1	0	2
FN4_D1_batch2_159_102	392	-75	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_219_152	452	-25	stereoseq_liver	FN4_D1_batch2	9	8	1.26424064610059	2	8	4	1	5	2
FN4_D1_batch2_214_126	447	-51	stereoseq_liver	FN4_D1_batch2	9	8	1.41695576807962	2	5	4	1	3	4
FN4_D1_batch2_172_107	405	-70	stereoseq_liver	FN4_D1_batch2	9	8	1.44518587894808	2	2	6	6	5	1
FN4_D1_batch2_159_222	392	45	stereoseq_liver	FN4_D1_batch2	9	7	1.59963820096508	9	4	0	3	1	0
FN4_D1_batch2_128_219	361	42	stereoseq_liver	FN4_D1_batch2	9	9	1.56883165960686	5	6	2	6	1	0
FN4_D1_batch2_203_227	436	50	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_127_234	360	57	stereoseq_liver	FN4_D1_batch2	9	1	1.40023491258843	5	6	8	3	3	0
FN4_D1_batch2_176_162	409	-15	stereoseq_liver	FN4_D1_batch2	9	4	1.46957900021162	3	3	5	6	0	1
FN4_D1_batch2_133_123	366	-54	stereoseq_liver	FN4_D1_batch2	9	8	1.47811986600297	2	2	4	1	0	1
FN4_D1_batch2_231_276	464	99	stereoseq_liver	FN4_D1_batch2	9	1	1.43107082351385	5	8	0	3	4	0
FN4_D1_batch2_153_258	386	81	stereoseq_liver	FN4_D1_batch2	9	5	1.52304146279542	1	6	3	1	0	3
FN4_D1_batch2_197_76	430	-101	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_221_124	454	-53	stereoseq_liver	FN4_D1_batch2	9	2	1.39256264681608	2	5	7	4	3	4
FN4_D1_batch2_139_147	372	-30	stereoseq_liver	FN4_D1_batch2	9	8	1.26858636251503	3	6	8	1	4	1
FN4_D1_batch2_211_185	444	8	stereoseq_liver	FN4_D1_batch2	9	4	1.30871325809995	6	3	2	6	0	0
FN4_D1_batch2_152_147	385	-30	stereoseq_liver	FN4_D1_batch2	9	4	1.35107225246751	3	8	8	5	1	7
FN4_D1_batch2_226_264	459	87	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_163_265	396	88	stereoseq_liver	FN4_D1_batch2	9	3	1.51578881224895	4	1	0	7	2	6
FN4_D1_batch2_182_64	415	-113	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_160_267	393	90	stereoseq_liver	FN4_D1_batch2	9	1	1.59921858573918	5	4	0	3	4	0
FN4_D1_batch2_130_111	363	-66	stereoseq_liver	FN4_D1_batch2	9	9	1.46957900021162	6	3	2	6	7	1
FN4_D1_batch2_158_241	391	64	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_124_214	357	37	stereoseq_liver	FN4_D1_batch2	9	1	1.44602510939987	5	6	8	3	4	0
FN4_D1_batch2_145_156	378	-21	stereoseq_liver	FN4_D1_batch2	9	5	1.53032348290908	3	0	3	1	0	2
FN4_D1_batch2_131_192	364	15	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_182_160	415	-17	stereoseq_liver	FN4_D1_batch2	9	6	1.39256264681608	3	7	1	2	2	5
FN4_D1_batch2_218_108	451	-69	stereoseq_liver	FN4_D1_batch2	9	2	1.60733983630463	8	7	8	5	6	5
FN4_D1_batch2_144_129	377	-48	stereoseq_liver	FN4_D1_batch2	9	8	1.46915938498573	2	2	6	6	0	1
FN4_D1_batch2_135_247	368	70	stereoseq_liver	FN4_D1_batch2	9	9	1.53074309813497	5	6	2	3	3	0
FN4_D1_batch2_188_163	421	-14	stereoseq_liver	FN4_D1_batch2	9	1	1.34635283477875	3	3	0	3	7	0
FN4_D1_batch2_158_90	391	-87	stereoseq_liver	FN4_D1_batch2	9	8	1.54617573838128	2	3	6	6	7	1
FN4_D1_batch2_158_235	391	58	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_158_204	391	27	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	3	4	2	3	1	0
FN4_D1_batch2_167_220	400	43	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_186_149	419	-28	stereoseq_liver	FN4_D1_batch2	9	8	1.30528205565607	2	8	4	4	5	2
FN4_D1_batch2_196_191	429	14	stereoseq_liver	FN4_D1_batch2	9	5	1.51238697937227	1	0	6	6	0	2
FN4_D1_batch2_200_240	433	63	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	9	4	2	6	1	0
FN4_D1_batch2_187_144	420	-33	stereoseq_liver	FN4_D1_batch2	9	8	1.52220223234363	2	3	6	6	5	1
FN4_D1_batch2_218_173	451	-4	stereoseq_liver	FN4_D1_batch2	9	1	1.52220223234363	2	3	5	3	7	0
FN4_D1_batch2_235_249	468	72	stereoseq_liver	FN4_D1_batch2	9	4	1.41611653762783	5	4	2	6	0	3
FN4_D1_batch2_184_107	417	-70	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_160_73	393	-104	stereoseq_liver	FN4_D1_batch2	9	1	1.27879000154432	7	5	2	3	3	1
FN4_D1_batch2_118_142	351	-35	stereoseq_liver	FN4_D1_batch2	9	1	1.4020014821936	6	8	0	3	3	1
FN4_D1_batch2_126_204	359	27	stereoseq_liver	FN4_D1_batch2	9	9	1.49355250624927	5	6	5	1	0	2
FN4_D1_batch2_186_76	419	-101	stereoseq_liver	FN4_D1_batch2	9	6	1.37760836093005	8	7	1	2	4	5
FN4_D1_batch2_201_222	434	45	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_146_184	379	7	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_126_139	359	-38	stereoseq_liver	FN4_D1_batch2	9	9	1.42990108941979	6	8	2	6	3	1
FN4_D1_batch2_177_163	410	-14	stereoseq_liver	FN4_D1_batch2	9	4	1.47728063555118	3	3	5	6	7	1
FN4_D1_batch2_125_179	358	2	stereoseq_liver	FN4_D1_batch2	9	5	1.52220223234363	1	0	3	1	0	2
FN4_D1_batch2_198_277	431	100	stereoseq_liver	FN4_D1_batch2	9	1	1.52220223234363	5	1	0	3	2	0
FN4_D1_batch2_191_249	424	72	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_207_262	440	85	stereoseq_liver	FN4_D1_batch2	9	3	1.51578881224895	4	1	0	7	2	6
FN4_D1_batch2_194_205	427	28	stereoseq_liver	FN4_D1_batch2	9	7	1.5080871769094	9	1	0	3	2	0
FN4_D1_batch2_176_221	409	44	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_185_243	418	66	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_159_173	392	-4	stereoseq_liver	FN4_D1_batch2	9	4	1.33951979945817	3	4	2	6	1	1
FN4_D1_batch2_208_211	441	34	stereoseq_liver	FN4_D1_batch2	9	4	1.33951979945817	1	4	5	6	0	2
FN4_D1_batch2_157_264	390	87	stereoseq_liver	FN4_D1_batch2	9	3	1.31596590864642	5	8	1	7	4	6
FN4_D1_batch2_216_172	449	-5	stereoseq_liver	FN4_D1_batch2	9	1	1.43790385883442	7	3	2	3	7	0
FN4_D1_batch2_226_183	459	6	stereoseq_liver	FN4_D1_batch2	9	3	1.52220223234363	4	7	1	7	2	5
FN4_D1_batch2_153_252	386	75	stereoseq_liver	FN4_D1_batch2	9	3	1.4387724588534	5	1	0	7	2	6
FN4_D1_batch2_130_166	363	-11	stereoseq_liver	FN4_D1_batch2	9	5	1.53032348290908	3	0	3	1	0	2
FN4_D1_batch2_189_269	422	92	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_219_277	452	100	stereoseq_liver	FN4_D1_batch2	9	9	1.33951979945817	5	0	5	6	0	0
FN4_D1_batch2_154_178	387	1	stereoseq_liver	FN4_D1_batch2	9	4	1.33951979945817	3	4	2	6	1	1
FN4_D1_batch2_150_264	383	87	stereoseq_liver	FN4_D1_batch2	9	9	1.53074309813497	5	6	2	3	3	0
FN4_D1_batch2_187_169	420	-8	stereoseq_liver	FN4_D1_batch2	9	4	1.5611300242673	3	3	0	7	1	7
FN4_D1_batch2_187_186	420	9	stereoseq_liver	FN4_D1_batch2	9	8	1.44602510939987	1	0	4	1	5	2
FN4_D1_batch2_204_165	437	-12	stereoseq_liver	FN4_D1_batch2	9	8	1.25480181072307	2	2	5	6	0	2
FN4_D1_batch2_177_114	410	-63	stereoseq_liver	FN4_D1_batch2	9	7	1.31554629342053	7	3	0	7	7	7
